TIPREG,DATAPREG,CODDBI,CODNEG,TPMERC,NOMRES,ESPECI,PRAZOT,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,PREOFC,PREOFV,TOTNEG,QUATOT,VOLTOT,PREEXE,INDOPC,DATVEN,FATCOT,PTOEXE,CODISI,DISMES
1,2016-02-17,12,RBVO11,10,FII RIOBCRI2,CI,,R$,68.0,68.52,68.0,68.4,68.52,66.0,70.0,4,22,1504.82,0.0,0,9999-12-31,1,0.0,BRRBVOCTF007,139
1,2016-02-17,02,RCSL4,10,RECRUSUL,PN,,R$,1.44,1.48,1.41,1.42,1.42,1.44,1.47,9,1900,2714.0,0.0,0,9999-12-31,1,0.0,BRRCSLACNPR1,126
1,2016-02-17,96,RCSL4F,20,RECRUSUL,PN,,R$,1.37,1.37,1.37,1.37,1.37,1.3,1.5,3,38,52.06,0.0,0,9999-12-31,1,0.0,BRRCSLACNPR1,126
1,2016-02-17,12,RDES11,10,FII RD ESCRI,CI,,R$,62.67,62.67,62.66,62.66,62.66,62.66,65.0,4,462,28949.31,0.0,0,9999-12-31,1,0.0,BRRDESCTF000,145
1,2016-02-17,02,RDNI3,10,RODOBENSIMOB,ON NM,,R$,4.35,4.38,4.21,4.3,4.38,4.3,4.38,25,4400,18938.0,0.0,0,9999-12-31,1,0.0,BRRDNIACNOR9,111
1,2016-02-17,02,RENT3,10,LOCALIZA,ON NM,,R$,22.0,22.03,21.59,21.8,21.7,21.7,21.89,8415,2411000,52576090.0,0.0,0,9999-12-31,1,0.0,BRRENTACNOR4,155
1,2016-02-17,96,RENT3F,20,LOCALIZA,ON NM,,R$,22.0,22.0,21.41,21.8,21.86,21.41,21.86,103,906,19751.55,0.0,0,9999-12-31,1,0.0,BRRENTACNOR4,155
1,2016-02-17,02,RLOG3,10,COSAN LOG,ON NM,,R$,0.55,0.56,0.52,0.53,0.54,0.52,0.54,236,954400,513064.0,0.0,0,9999-12-31,1,0.0,BRRLOGACNOR4,101
1,2016-02-17,12,RNDP11,10,FII BB R PAP,CI,,R$,900.01,900.01,880.0,884.37,883.01,883.0,915.0,7,54,47756.03,0.0,0,9999-12-31,1,0.0,BRRNDPCTF007,143
1,2016-02-17,02,RNEW11,10,RENOVA,UNT ES N2,,R$,14.73,14.73,13.0,13.34,13.0,12.9,13.0,113,37700,503159.0,0.0,0,9999-12-31,1,0.0,BRRNEWCDAM15,104
1,2016-02-17,96,RNEW11F,20,RENOVA,UNT ES N2,,R$,13.0,13.0,13.0,13.0,13.0,12.3,20.98,1,3,39.0,0.0,0,9999-12-31,1,0.0,BRRNEWCDAM15,104
1,2016-02-17,62,RNEW11T,30,RENOVA,UNT ES N2,019,R$,13.35,13.36,13.35,13.35,13.36,0.0,0.0,2,1000,13356.25,0.0,0,9999-12-31,1,0.0,BRRNEWCDAM15,104
1,2016-02-17,62,RNEW11T,30,RENOVA,UNT ES N2,090,R$,14.46,14.47,14.46,14.46,14.47,0.0,0.0,2,500,7232.66,0.0,0,9999-12-31,1,0.0,BRRNEWCDAM15,104
1,2016-02-17,10,RNEW12,10,RENOVA,DIR UNT N2,,R$,0.04,0.04,0.04,0.04,0.04,0.02,0.05,4,2900,116.0,0.0,0,9999-12-31,1,0.0,BRRNEWD02M19,103
1,2016-02-17,12,RNGO11,10,FII RIONEGRO,CI,,R$,68.21,68.8,67.75,68.09,68.0,67.99,68.0,102,4313,293681.91,0.0,0,9999-12-31,1,0.0,BRRNGOCTF003,143
1,2016-02-17,02,ROMI3,10,INDS ROMI,ON NM,,R$,1.63,1.63,1.51,1.56,1.54,1.54,1.55,121,117700,184457.0,0.0,0,9999-12-31,1,0.0,BRROMIACNOR8,163
1,2016-02-17,02,RPAD6,10,ALFA HOLDING,PNB,,R$,1.52,1.77,1.52,1.64,1.77,1.52,1.78,2,200,329.0,0.0,0,9999-12-31,1,0.0,BRRPADACNPB2,195
1,2016-02-17,96,RPAD6F,20,ALFA HOLDING,PNB,,R$,1.52,1.52,1.52,1.52,1.52,1.52,0.0,1,80,121.6,0.0,0,9999-12-31,1,0.0,BRRPADACNPB2,195
1,2016-02-17,08,RPMG3,10,PET MANGUINH,ON,,R$,0.18,0.18,0.17,0.17,0.18,0.17,0.18,27,491900,86029.0,0.0,0,9999-12-31,1,0.0,BRRPMGACNOR9,193
1,2016-02-17,96,RPMG3F,20,PET MANGUINH,ON,,R$,0.16,0.16,0.16,0.16,0.16,0.16,0.17,1,9,1.44,0.0,0,9999-12-31,1,0.0,BRRPMGACNOR9,193
1,2016-02-17,02,RSID3,10,ROSSI RESID,ON NM,,R$,4.92,5.06,4.22,4.65,4.22,4.22,4.45,2428,1509700,7021393.0,0.0,0,9999-12-31,1,0.0,BRRSIDACNOR8,119
1,2016-02-17,96,RSID3F,20,ROSSI RESID,ON NM,,R$,4.88,4.88,4.34,4.69,4.57,4.1,4.58,51,1235,5793.66,0.0,0,9999-12-31,1,0.0,BRRSIDACNOR8,119
1,2016-02-17,02,RUMO3,10,RUMO LOG,ON NM,,R$,2.3,2.41,2.28,2.33,2.28,2.28,2.29,9243,3691400,8609593.0,0.0,0,9999-12-31,1,0.0,BRRUMOACNOR3,102
1,2016-02-17,96,RUMO3F,20,RUMO LOG,ON NM,,R$,2.3,2.38,2.25,2.3,2.25,2.25,2.37,43,1478,3411.26,0.0,0,9999-12-31,1,0.0,BRRUMOACNOR3,102
1,2016-02-17,62,RUMO3T,30,RUMO LOG,ON NM,030,R$,2.37,2.38,2.32,2.35,2.33,0.0,0.0,4,30000,70774.7,0.0,0,9999-12-31,1,0.0,BRRUMOACNOR3,102
1,2016-02-17,62,RUMO3T,30,RUMO LOG,ON NM,090,R$,2.43,2.44,2.43,2.43,2.44,0.0,0.0,2,10000,24320.15,0.0,0,9999-12-31,1,0.0,BRRUMOACNOR3,102
1,2016-02-17,12,SAAG11,10,FII SANT AGE,CI,,R$,81.98,82.25,81.37,81.55,81.51,81.47,81.51,357,14797,1206696.97,0.0,0,9999-12-31,1,0.0,BRSAAGCTF007,140
1,2016-02-17,02,SANB11,10,SANTANDER BR,UNT,,R$,13.83,14.75,13.8,14.38,14.05,14.05,14.12,7465,1476200,21239640.0,0.0,0,9999-12-31,1,0.0,BRSANBCDAM13,130
1,2016-02-17,96,SANB11F,20,SANTANDER BR,UNT,,R$,13.99,14.65,13.66,14.3,13.66,13.66,14.16,76,1719,24595.08,0.0,0,9999-12-31,1,0.0,BRSANBCDAM13,130
1,2016-02-17,02,SANB3,10,SANTANDER BR,ON,,R$,7.72,8.2,7.7,7.94,7.76,7.8,7.96,34,5700,45267.0,0.0,0,9999-12-31,1,0.0,BRSANBACNOR8,137
1,2016-02-17,96,SANB3F,20,SANTANDER BR,ON,,R$,7.5,7.8,7.5,7.56,7.8,7.8,7.96,3,74,560.1,0.0,0,9999-12-31,1,0.0,BRSANBACNOR8,137
1,2016-02-17,02,SANB4,10,SANTANDER BR,PN,,R$,6.13,6.44,6.13,6.26,6.16,6.16,6.3,41,9100,57024.0,0.0,0,9999-12-31,1,0.0,BRSANBACNPR5,137
1,2016-02-17,96,SANB4F,20,SANTANDER BR,PN,,R$,6.13,6.3,6.1,6.16,6.15,6.11,6.6,7,151,930.54,0.0,0,9999-12-31,1,0.0,BRSANBACNPR5,137
1,2016-02-17,02,SAPR4,10,SANEPAR,PN,,R$,3.03,3.15,3.03,3.07,3.07,3.06,3.13,73,30800,94814.0,0.0,0,9999-12-31,1,0.0,BRSAPRACNPR6,136
1,2016-02-17,96,SAPR4F,20,SANEPAR,PN,,R$,3.08,3.1,3.06,3.07,3.06,3.06,3.7,6,100,307.86,0.0,0,9999-12-31,1,0.0,BRSAPRACNPR6,136
1,2016-02-17,02,SBSP3,10,SABESP,ON NM,,R$,22.11,22.64,21.88,22.27,22.21,22.1,22.21,8470,1926200,42902693.0,0.0,0,9999-12-31,1,0.0,BRSBSPACNOR5,152
1,2016-02-17,96,SBSP3F,20,SABESP,ON NM,,R$,22.08,22.55,21.93,22.28,22.55,22.02,22.55,44,1151,25654.46,0.0,0,9999-12-31,1,0.0,BRSBSPACNOR5,152
1,2016-02-17,02,SBUB34,10,STARBUCKS,DRN,,R$,227.0,227.0,227.0,227.0,227.0,0.0,0.0,1,1800,408600.0,0.0,0,9999-12-31,1,0.0,BRSBUBBDR005,112
1,2016-02-17,02,SCAR3,10,SAO CARLOS,ON NM,,R$,19.3,19.35,19.0,19.19,19.1,19.09,19.25,23,2800,53755.0,0.0,0,9999-12-31,1,0.0,BRSCARACNOR7,122
1,2016-02-17,96,SCAR3F,20,SAO CARLOS,ON NM,,R$,18.92,18.92,18.92,18.92,18.92,20.0,43.05,1,1,18.92,0.0,0,9999-12-31,1,0.0,BRSCARACNOR7,122
1,2016-02-17,12,SDIL11,10,FII SDI LOG,CI,,R$,55.09,55.94,54.3,54.82,55.2,54.41,55.2,23,549,30096.55,0.0,0,9999-12-31,1,0.0,BRSDILCTF004,138
1,2016-02-17,02,SEDU3,10,SOMOS EDUCA,ON NM,,R$,10.01,10.01,9.2,9.24,9.2,9.2,10.61,8,5400,49913.0,0.0,0,9999-12-31,1,0.0,BRSEDUACNOR1,100
1,2016-02-17,02,SEER3,10,SER EDUCA,ON NM,,R$,8.26,8.55,7.92,8.3,8.0,8.0,8.1,1023,170000,1412088.0,0.0,0,9999-12-31,1,0.0,BRSEERACNOR5,106
1,2016-02-17,96,SEER3F,20,SER EDUCA,ON NM,,R$,8.43,8.43,8.13,8.21,8.23,7.3,8.14,14,364,2990.73,0.0,0,9999-12-31,1,0.0,BRSEERACNOR5,106
1,2016-02-17,02,SGPS3,10,SPRINGS,ON NM,,R$,2.1,2.22,2.08,2.13,2.22,2.18,2.22,77,81200,172970.0,0.0,0,9999-12-31,1,0.0,BRSGPSACNOR4,104
1,2016-02-17,96,SGPS3F,20,SPRINGS,ON NM,,R$,2.11,2.16,2.07,2.11,2.16,2.05,2.2,14,487,1030.03,0.0,0,9999-12-31,1,0.0,BRSGPSACNOR4,104
1,2016-02-17,62,SGPS3T,30,SPRINGS,ON NM,180,R$,2.29,2.3,2.29,2.29,2.29,0.0,0.0,3,501,1149.44,0.0,0,9999-12-31,1,0.0,BRSGPSACNOR4,104
1,2016-02-17,02,SHOW3,10,TIME FOR FUN,ON NM,,R$,3.9,3.97,3.8,3.84,3.85,3.85,3.87,54,17700,68052.0,0.0,0,9999-12-31,1,0.0,BRSHOWACNOR7,101
1,2016-02-17,96,SHOW3F,20,TIME FOR FUN,ON NM,,R$,3.68,3.68,3.68,3.68,3.68,2.85,3.87,1,70,257.6,0.0,0,9999-12-31,1,0.0,BRSHOWACNOR7,101
1,2016-02-17,12,SHPH11,10,FII HIGIENOP,CI ER,,R$,575.0,575.0,565.0,567.73,570.0,565.0,570.0,12,60,34064.0,0.0,0,9999-12-31,1,0.0,BRSHPHCTF008,252
1,2016-02-17,02,SHUL4,10,SCHULZ,PN,,R$,2.7,2.89,2.69,2.73,2.84,2.75,2.84,295,250800,687098.0,0.0,0,9999-12-31,1,0.0,BRSHULACNPR4,126
1,2016-02-17,62,SHUL4T,30,SCHULZ,PN,090,R$,2.79,2.8,2.79,2.79,2.8,0.0,0.0,2,2000,5596.15,0.0,0,9999-12-31,1,0.0,BRSHULACNPR4,126
1,2016-02-17,02,SLCE3,10,SLC AGRICOLA,ON NM,,R$,17.63,17.89,17.4,17.74,17.89,17.71,17.89,748,148900,2641620.0,0.0,0,9999-12-31,1,0.0,BRSLCEACNOR2,108
1,2016-02-17,96,SLCE3F,20,SLC AGRICOLA,ON NM,,R$,17.5,18.58,17.45,17.89,18.58,17.39,18.58,12,356,6371.02,0.0,0,9999-12-31,1,0.0,BRSLCEACNOR2,108
1,2016-02-17,62,SLCE3T,30,SLC AGRICOLA,ON NM,016,R$,17.83,17.84,17.83,17.83,17.84,0.0,0.0,2,4000,71350.28,0.0,0,9999-12-31,1,0.0,BRSLCEACNOR2,108
1,2016-02-17,62,SLCE3T,30,SLC AGRICOLA,ON NM,090,R$,18.23,18.24,18.23,18.23,18.24,0.0,0.0,2,2000,36469.88,0.0,0,9999-12-31,1,0.0,BRSLCEACNOR2,108
1,2016-02-17,02,SLED4,10,SARAIVA LIVR,PN N2,,R$,3.9,4.0,3.57,3.86,3.75,3.75,3.85,257,106600,412229.0,0.0,0,9999-12-31,1,0.0,BRSLEDACNPR7,152
1,2016-02-17,96,SLED4F,20,SARAIVA LIVR,PN N2,,R$,3.75,3.95,3.75,3.88,3.8,3.75,3.98,11,259,1005.07,0.0,0,9999-12-31,1,0.0,BRSLEDACNPR7,152
1,2016-02-17,14,SMAL11,10,ISHARES SMAL,CI,,R$,39.21,39.44,39.07,39.11,39.07,37.7,41.5,4,380,14862.9,0.0,0,9999-12-31,1,0.0,BRSMALCTF002,100
1,2016-02-17,02,SMLE3,10,SMILES,ON NM,,R$,32.43,32.9,31.03,32.09,31.1,31.1,31.26,6078,817100,26223990.0,0.0,0,9999-12-31,1,0.0,BRSMLEACNOR1,108
1,2016-02-17,96,SMLE3F,20,SMILES,ON NM,,R$,32.5,32.76,31.06,32.07,31.06,31.0,31.06,100,1720,55162.5,0.0,0,9999-12-31,1,0.0,BRSMLEACNOR1,108
1,2016-02-17,62,SMLE3T,30,SMILES,ON NM,016,R$,32.86,32.87,32.86,32.86,32.87,0.0,0.0,2,500,16433.01,0.0,0,9999-12-31,1,0.0,BRSMLEACNOR1,108
1,2016-02-17,02,SMTO3,10,SAO MARTINHO,ON NM,,R$,46.06,46.68,46.06,46.42,46.5,46.4,46.52,1634,189900,8816514.0,0.0,0,9999-12-31,1,0.0,BRSMTOACNOR3,110
1,2016-02-17,96,SMTO3F,20,SAO MARTINHO,ON NM,,R$,46.57,46.69,46.24,46.45,46.69,45.03,46.69,42,1254,58254.82,0.0,0,9999-12-31,1,0.0,BRSMTOACNOR3,110
1,2016-02-17,02,SNSL3,10,SENIOR SOL,ON MA,,R$,8.12,8.3,8.05,8.11,8.1,8.1,8.3,23,5300,43030.0,0.0,0,9999-12-31,1,0.0,BRSNSLACNOR9,106
1,2016-02-17,96,SNSL3F,20,SENIOR SOL,ON MA,,R$,8.0,8.05,8.0,8.01,8.05,7.7,8.8,3,75,601.25,0.0,0,9999-12-31,1,0.0,BRSNSLACNOR9,106
1,2016-02-17,08,SNSY5,10,SANSUY,PNA,,R$,0.18,0.2,0.16,0.17,0.16,0.16,0.19,32,126800,21893.0,0.0,0,9999-12-31,1,0.0,BRSNSYACNPA5,109
1,2016-02-17,02,SOND5,10,SONDOTECNICA,PNA,,R$,22.38,22.38,22.38,22.38,22.38,19.0,22.38,1,100,2238.0,0.0,0,9999-12-31,1,0.0,BRSONDACNPA8,158
1,2016-02-17,02,SPRI3,10,SPRINGER,ON,,R$,0.17,0.17,0.17,0.17,0.17,0.15,0.17,1,100,17.0,0.0,0,9999-12-31,1,0.0,BRSPRIACNOR2,143
1,2016-02-17,12,SPTW11,10,FII SP DOWNT,CI,,R$,54.42,54.46,53.85,54.28,54.01,54.01,54.46,31,1910,103692.04,0.0,0,9999-12-31,1,0.0,BRSPTWCTF002,135
1,2016-02-17,14,SPXI11,10,IT NOW SPXI,CI,,R$,77.79,78.04,77.79,78.03,78.04,78.04,0.0,4,8510,664117.9,0.0,0,9999-12-31,1,0.0,BRSPXICTF003,100
1,2016-02-17,02,SSBR3,10,SIERRABRASIL,ON NM,,R$,15.1,15.16,14.76,14.86,14.76,14.76,15.0,53,15200,225974.0,0.0,0,9999-12-31,1,0.0,BRSSBRACNOR1,105
1,2016-02-17,96,SSBR3F,20,SIERRABRASIL,ON NM,,R$,14.7,14.7,14.7,14.7,14.7,14.7,15.0,2,6,88.2,0.0,0,9999-12-31,1,0.0,BRSSBRACNOR1,105
1,2016-02-17,02,STBP11,10,SANTOS BRP,UNT N2,,R$,13.07,13.45,13.0,13.24,13.24,13.22,13.24,355,76400,1011668.0,0.0,0,9999-12-31,1,0.0,BRSTBPCDAM10,114
1,2016-02-17,96,STBP11F,20,SANTOS BRP,UNT N2,,R$,13.0,13.3,13.0,13.19,13.22,13.01,13.38,4,4,52.77,0.0,0,9999-12-31,1,0.0,BRSTBPCDAM10,114
1,2016-02-17,02,SULA11,10,SUL AMERICA,UNT N2,,R$,17.33,17.65,16.88,17.23,17.15,17.07,17.15,5703,1403500,24187276.0,0.0,0,9999-12-31,1,0.0,BRSULACDAM12,129
1,2016-02-17,96,SULA11F,20,SUL AMERICA,UNT N2,,R$,17.65,17.79,16.92,17.2,17.24,17.24,17.8,57,1462,25160.47,0.0,0,9999-12-31,1,0.0,BRSULACDAM12,129
1,2016-02-17,02,SUZB5,10,SUZANO PAPEL,PNA N1,,R$,14.75,14.89,14.41,14.58,14.62,14.61,14.62,14264,4750100,69295576.0,0.0,0,9999-12-31,1,0.0,BRSUZBACNPA3,122
1,2016-02-17,96,SUZB5F,20,SUZANO PAPEL,PNA N1,,R$,14.95,14.97,14.45,14.58,14.5,14.5,14.7,106,2463,35927.05,0.0,0,9999-12-31,1,0.0,BRSUZBACNPA3,122
1,2016-02-17,62,SUZB5T,30,SUZANO PAPEL,PNA N1,180,R$,15.54,15.55,15.54,15.54,15.55,0.0,0.0,2,400,6218.18,0.0,0,9999-12-31,1,0.0,BRSUZBACNPA3,122
1,2016-02-17,78,SUZBE77,70,SUZBE,PNA N1,000,R$,0.29,0.29,0.29,0.29,0.29,0.0,0.0,2,50000,14500.0,17.64,0,2016-05-16,1,0.0,BRSUZBACNPA3,122
1,2016-02-17,78,SUZBG46,70,SUZB,PNA N1,000,R$,0.85,0.85,0.85,0.85,0.85,0.0,0.0,2,7000,5950.0,16.5,0,2016-07-18,1,0.0,BRSUZBACNPA3,122
1,2016-02-17,82,SUZBO75,80,SUZBE,PNA N1,000,R$,1.28,1.28,1.28,1.28,1.28,0.0,0.0,1,218000,279040.0,15.64,0,2016-03-21,1,0.0,BRSUZBACNPA3,122
1,2016-02-17,82,SUZBS44,80,SUZBE,PNA N1,000,R$,1.19,1.2,1.19,1.19,1.2,0.0,0.0,2,7100,8519.0,14.5,0,2016-07-18,1,0.0,BRSUZBACNPA3,122
1,2016-02-17,82,SUZBS72,80,SUZBE,PNA N1,000,R$,0.34,0.35,0.34,0.34,0.35,0.0,0.36,2,7100,2484.0,12.75,0,2016-07-18,1,0.0,BRSUZBACNPA3,122
1,2016-02-17,02,SWET3,10,SWEETCOSMET,ON,,R$,0.11,0.12,0.1,0.1,0.1,0.1,0.11,25,104900,11473.0,0.0,0,9999-12-31,1,0.0,BRSWETACNOR3,102
1,2016-02-17,96,SWET3F,20,SWEETCOSMET,ON,,R$,0.12,0.12,0.12,0.12,0.12,0.06,0.12,1,6,0.72,0.0,0,9999-12-31,1,0.0,BRSWETACNOR3,102
1,2016-02-17,02,TAEE11,10,TAESA,UNT N2,,R$,17.68,18.36,17.68,18.01,18.22,18.22,18.24,4184,725500,13070400.0,0.0,0,9999-12-31,1,0.0,BRTAEECDAM10,110
1,2016-02-17,96,TAEE11F,20,TAESA,UNT N2,,R$,17.8,18.37,17.75,17.89,17.94,17.94,18.38,30,873,15621.95,0.0,0,9999-12-31,1,0.0,BRTAEECDAM10,110
1,2016-02-17,02,TBLE3,10,TRACTEBEL,ON NM,,R$,34.65,35.78,34.52,35.15,34.9,34.89,34.9,8538,1298200,45642574.0,0.0,0,9999-12-31,1,0.0,BRTBLEACNOR2,142
1,2016-02-17,96,TBLE3F,20,TRACTEBEL,ON NM,,R$,34.97,35.57,34.64,35.11,34.89,34.89,35.06,77,2257,79260.59,0.0,0,9999-12-31,1,0.0,BRTBLEACNOR2,142
1,2016-02-17,12,TBOF11,10,FII TBOFFICE,CI,,R$,55.55,56.3,55.06,56.07,55.9,55.0,56.3,201,33367,1870947.79,0.0,0,9999-12-31,1,0.0,BRTBOFCTF006,131
1,2016-02-17,08,TCNO3,10,TECNOSOLO,ON,,R$,0.16,0.18,0.15,0.16,0.17,0.15,0.17,34,396300,66368.0,0.0,0,9999-12-31,1,0.0,BRTCNOACNOR5,158
1,2016-02-17,08,TCNO4,10,TECNOSOLO,PN,,R$,0.14,0.16,0.13,0.14,0.14,0.14,0.15,101,1501400,219244.0,0.0,0,9999-12-31,1,0.0,BRTCNOACNPR2,158
1,2016-02-17,02,TCSA3,10,TECNISA,ON NM,,R$,2.3,2.39,2.22,2.31,2.35,2.3,2.35,1859,1343000,3110614.0,0.0,0,9999-12-31,1,0.0,BRTCSAACNOR3,108
1,2016-02-17,96,TCSA3F,20,TECNISA,ON NM,,R$,2.3,2.35,2.3,2.3,2.35,2.12,2.35,2,26,59.85,0.0,0,9999-12-31,1,0.0,BRTCSAACNOR3,108
1,2016-02-17,02,TECN3,10,TECHNOS,ON NM,,R$,3.08,3.1,3.0,3.03,3.03,3.03,3.09,65,32100,97496.0,0.0,0,9999-12-31,1,0.0,BRTECNACNOR6,105
1,2016-02-17,08,TEKA4,10,TEKA,PN,,R$,4.0,4.0,4.0,4.0,4.0,3.95,4.2,1,200,800.0,0.0,0,9999-12-31,1,0.0,BRTEKAACNPR3,140
1,2016-02-17,96,TEKA4F,20,TEKA,PN,,R$,4.0,4.0,4.0,4.0,4.0,4.0,5.03,2,55,220.0,0.0,0,9999-12-31,1,0.0,BRTEKAACNPR3,140
1,2016-02-17,02,TELB3,10,TELEBRAS,ON,,R$,2.52,2.52,2.52,2.52,2.52,2.52,3.0,2,200,504.0,0.0,0,9999-12-31,1,0.0,BRTELBACNOR2,136
1,2016-02-17,02,TELB4,10,TELEBRAS,PN,,R$,1.29,1.3,1.27,1.28,1.3,1.28,1.3,102,59200,75936.0,0.0,0,9999-12-31,1,0.0,BRTELBACNPR9,136
1,2016-02-17,96,TELB4F,20,TELEBRAS,PN,,R$,1.27,1.27,1.27,1.27,1.27,1.27,1.28,4,33,41.91,0.0,0,9999-12-31,1,0.0,BRTELBACNPR9,136
1,2016-02-17,02,TEMP3,10,TEMPO PART,ON NM,,R$,4.0,4.0,3.97,3.99,4.0,4.0,4.01,3,600,2394.0,0.0,0,9999-12-31,1,0.0,BRTEMPACNOR0,109
1,2016-02-17,02,TERI3,10,TEREOS,ON NM,,R$,55.99,56.0,55.6,55.82,55.6,55.6,56.0,14,4000,223287.0,0.0,0,9999-12-31,1,0.0,BRTERIACNOR4,106
1,2016-02-17,96,TERI3F,20,TEREOS,ON NM,,R$,55.99,55.99,55.9,55.95,55.9,55.32,55.9,3,61,3413.5,0.0,0,9999-12-31,1,0.0,BRTERIACNOR4,106
1,2016-02-17,02,TGMA3,10,TEGMA,ON NM,,R$,3.53,3.76,3.53,3.66,3.63,3.63,3.65,455,241200,883494.0,0.0,0,9999-12-31,1,0.0,BRTGMAACNOR7,124
1,2016-02-17,12,THRA11B,10,FII BM THERA,CI MB,,R$,57.48,57.48,55.51,56.16,55.51,55.51,57.47,21,1044,58637.63,0.0,0,9999-12-31,1,0.0,BRTHRACTF007,143
1,2016-02-17,02,TIET11,10,AES TIETE E,UNT N2,,R$,13.66,14.53,13.66,14.13,14.2,14.13,14.22,4872,1857500,26262299.0,0.0,0,9999-12-31,1,0.0,BRTIETCDAM15,100
1,2016-02-17,96,TIET11F,20,AES TIETE E,UNT N2,,R$,14.19,14.28,13.79,14.11,14.28,14.28,14.38,14,351,4952.93,0.0,0,9999-12-31,1,0.0,BRTIETCDAM15,100
1,2016-02-17,02,TIMP3,10,TIM PART S/A,ON NM,,R$,6.25,6.5,6.2,6.36,6.26,6.26,6.29,15779,4428400,28186379.0,0.0,0,9999-12-31,1,0.0,BRTIMPACNOR1,104
1,2016-02-17,96,TIMP3F,20,TIM PART S/A,ON NM,,R$,6.39,6.47,6.0,6.35,6.0,6.0,6.32,49,1537,9765.18,0.0,0,9999-12-31,1,0.0,BRTIMPACNOR1,104
1,2016-02-17,78,TIMPC66,70,TIMP FM,ON NM,000,R$,0.24,0.24,0.24,0.24,0.24,0.0,0.0,1,3000,720.0,6.6,0,2016-03-21,1,0.0,BRTIMPACNOR1,104
1,2016-02-17,78,TIMPC68,70,TIMP FM,ON NM,000,R$,0.16,0.17,0.16,0.16,0.17,0.0,0.0,2,6000,990.0,6.8,0,2016-03-21,1,0.0,BRTIMPACNOR1,104
1,2016-02-17,02,TOTS3,10,TOTVS,ON NM,,R$,29.99,30.88,29.95,30.27,30.0,29.99,30.41,2485,437600,13247535.0,0.0,0,9999-12-31,1,0.0,BRTOTSACNOR8,122
1,2016-02-17,96,TOTS3F,20,TOTVS,ON NM,,R$,30.4,30.86,30.08,30.36,30.08,30.08,31.12,60,1335,40530.61,0.0,0,9999-12-31,1,0.0,BRTOTSACNOR8,122
1,2016-02-17,02,TOYB3,10,TECTOY,ON,,R$,1.3,1.41,1.3,1.36,1.4,1.3,1.5,7,1400,1912.0,0.0,0,9999-12-31,1,0.0,BRTOYBACNOR4,112
1,2016-02-17,96,TOYB3F,20,TECTOY,ON,,R$,1.2,1.21,0.98,1.15,0.98,1.25,1.3,7,99,114.71,0.0,0,9999-12-31,1,0.0,BRTOYBACNOR4,112
1,2016-02-17,02,TOYB4,10,TECTOY,PN,,R$,0.8,1.0,0.8,0.86,0.8,0.8,0.98,17,4800,4140.0,0.0,0,9999-12-31,1,0.0,BRTOYBACNPR1,112
1,2016-02-17,96,TOYB4F,20,TECTOY,PN,,R$,0.8,0.95,0.75,0.83,0.95,0.81,0.97,8,146,121.26,0.0,0,9999-12-31,1,0.0,BRTOYBACNPR1,112
1,2016-02-17,02,TPIS3,10,TRIUNFO PART,ON NM,,R$,4.44,4.62,4.35,4.4,4.4,4.38,4.4,56,55400,244197.0,0.0,0,9999-12-31,1,0.0,BRTPISACNOR8,113
1,2016-02-17,96,TPIS3F,20,TRIUNFO PART,ON NM,,R$,4.4,4.4,4.4,4.4,4.4,4.4,5.4,2,26,114.4,0.0,0,9999-12-31,1,0.0,BRTPISACNOR8,113
1,2016-02-17,02,TRIS3,10,TRISUL,ON NM,,R$,3.14,3.15,3.14,3.14,3.15,2.8,3.15,3,1300,4094.0,0.0,0,9999-12-31,1,0.0,BRTRISACNOR4,108
1,2016-02-17,12,TRNT11B,10,FII TORRE NO,CI ER MB,,R$,141.0,141.0,141.0,141.0,141.0,142.0,146.0,1,10,1410.0,0.0,0,9999-12-31,1,0.0,BRTRNTCTF013,240
1,2016-02-17,02,TRPL3,10,TRAN PAULIST,ON N1,,R$,38.0,38.5,38.0,38.25,38.5,37.5,38.8,2,400,15300.0,0.0,0,9999-12-31,1,0.0,BRTRPLACNOR4,162
1,2016-02-17,62,TRPL3T,30,TRAN PAULIST,ON N1,084,R$,39.51,39.52,39.51,39.51,39.52,0.0,0.0,2,400,15804.9,0.0,0,9999-12-31,1,0.0,BRTRPLACNOR4,162
1,2016-02-17,02,TRPL4,10,TRAN PAULIST,PN N1,,R$,46.4,47.3,46.28,46.94,47.0,46.98,47.0,2450,317100,14885589.0,0.0,0,9999-12-31,1,0.0,BRTRPLACNPR1,162
1,2016-02-17,96,TRPL4F,20,TRAN PAULIST,PN N1,,R$,46.57,47.72,46.55,47.07,47.72,46.64,47.72,35,445,20949.96,0.0,0,9999-12-31,1,0.0,BRTRPLACNPR1,162
1,2016-02-17,02,TRPN3,10,TARPON INV,ON NM,,R$,7.55,7.55,7.55,7.55,7.55,7.2,7.55,1,200,1510.0,0.0,0,9999-12-31,1,0.0,BRTRPNACNOR0,113
1,2016-02-17,12,TRXL11,10,FII TRX LOG,CI ER,,R$,55.41,57.7,55.0,55.19,57.7,55.31,57.7,12,691,38138.93,0.0,0,9999-12-31,1,0.0,BRTRXLCTF001,170
